code,name,description,refreshed_at,from_date,to_date
SOLAR_CONSUM_O_CZE,Solar Power Consumption - Oil Equivalent - Czech Republic,Solar Power Consumption - Oil Equivalent - Czech Republic. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_DEU,Solar Power Consumption - Oil Equivalent - Germany,Solar Power Consumption - Oil Equivalent - Germany. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_DNK,Solar Power Consumption - Oil Equivalent - Denmark,Solar Power Consumption - Oil Equivalent - Denmark. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_DZA,Solar Power Consumption - Oil Equivalent - Algeria,Solar Power Consumption - Oil Equivalent - Algeria. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_ECU,Solar Power Consumption - Oil Equivalent - Ecuador,Solar Power Consumption - Oil Equivalent - Ecuador. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_EGY,Solar Power Consumption - Oil Equivalent - Egypt,Solar Power Consumption - Oil Equivalent - Egypt. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_ESP,Solar Power Consumption - Oil Equivalent - Spain,Solar Power Consumption - Oil Equivalent - Spain. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_EST,Solar Power Consumption - Oil Equivalent - Estonia,Solar Power Consumption - Oil Equivalent - Estonia. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1985,31-12-2018
SOLAR_CONSUM_OEUE,Solar Power Consumption - Other Europe & Eurasia,Solar Power Consumption - Other Europe & Eurasia. Terawatt-hours. Renewable energy. Based on gross generation and not accounting for cross-border electricity supply. Annual changes and shares of total are based on data expressed in tonnes oil equivalent. Growth rates are adjusted for leap years.,22-09-2018 04:06,31-12-1965,31-12-2016
SOLAR_CONSUM_O_EUR,Solar Power Consumption - Oil Equivalent - Total Europe,Solar Power Consumption - Oil Equivalent - Total Europe. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_FIN,Solar Power Consumption - Oil Equivalent - Finland,Solar Power Consumption - Oil Equivalent - Finland. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_FRA,Solar Power Consumption - Oil Equivalent - France,Solar Power Consumption - Oil Equivalent - France. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_GBR,Solar Power Consumption - Oil Equivalent - United Kingdom,Solar Power Consumption - Oil Equivalent - United Kingdom. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_GRC,Solar Power Consumption - Oil Equivalent - Greece,Solar Power Consumption - Oil Equivalent - Greece. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_HKG,Solar Power Consumption - Oil Equivalent - China Hong Kong SAR,Solar Power Consumption - Oil Equivalent - China Hong Kong SAR. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_HRV,Solar Power Consumption - Oil Equivalent - Croatia,Solar Power Consumption - Oil Equivalent - Croatia. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1990,31-12-2018
SOLAR_CONSUM_O_HUN,Solar Power Consumption - Oil Equivalent - Hungary,Solar Power Consumption - Oil Equivalent - Hungary. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_IDN,Solar Power Consumption - Oil Equivalent - Indonesia,Solar Power Consumption - Oil Equivalent - Indonesia. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_IND,Solar Power Consumption - Oil Equivalent - India,Solar Power Consumption - Oil Equivalent - India. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_IRL,Solar Power Consumption - Oil Equivalent - Ireland,Solar Power Consumption - Oil Equivalent - Ireland. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_IRN,Solar Power Consumption - Oil Equivalent - Iran,Solar Power Consumption - Oil Equivalent - Iran. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_IRQ,Solar Power Consumption - Oil Equivalent - Iraq,Solar Power Consumption - Oil Equivalent - Iraq. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_ISL,Solar Power Consumption - Oil Equivalent - Iceland,Solar Power Consumption - Oil Equivalent - Iceland. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_ISR,Solar Power Consumption - Oil Equivalent - Israel,Solar Power Consumption - Oil Equivalent - Israel. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_ITA,Solar Power Consumption - Oil Equivalent - Italy,Solar Power Consumption - Oil Equivalent - Italy. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_JPN,Solar Power Consumption - Oil Equivalent - Japan,Solar Power Consumption - Oil Equivalent - Japan. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_KAZ,Solar Power Consumption - Oil Equivalent - Kazakhstan,Solar Power Consumption - Oil Equivalent - Kazakhstan. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1985,31-12-2018
SOLAR_CONSUM_O_KOR,Solar Power Consumption - Oil Equivalent - South Korea,Solar Power Consumption - Oil Equivalent - South Korea. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
SOLAR_CONSUM_O_KWT,Solar Power Consumption - Oil Equivalent - Kuwait,Solar Power Consumption - Oil Equivalent - Kuwait. Million Tonnes oil equivalent. Based on gross generation and not accounting for cross-border electricity supply. Converted on the basis of thermal equivalence assuming 38% conversion efficiency in a modern thermal power station. Growth rates are adjusted for leap years.,22-08-2019 15:55,31-12-1965,31-12-2018
